age,sex,area,region,year,count
5-9,Female,Urban,South,2019,133132
10-14,Female,Urban,South,2019,124949
15-17,Female,Urban,South,2019,78978
2-4,Male,Urban,South,2019,81370
5-9,Male,Urban,South,2019,138611
10-14,Male,Urban,South,2019,130448
15-17,Male,Urban,South,2019,81935
2-4,Female,Rural,West,2019,31870
5-9,Female,Rural,West,2019,57173
10-14,Female,Rural,West,2019,61023
15-17,Female,Rural,West,2019,39456
2-4,Male,Rural,West,2019,33159
5-9,Male,Rural,West,2019,59695
10-14,Male,Rural,West,2019,64685
15-17,Male,Rural,West,2019,41460
2-4,Female,Urban,West,2019,23389
5-9,Female,Urban,West,2019,41958
10-14,Female,Urban,West,2019,44784
15-17,Female,Urban,West,2019,28956
2-4,Male,Urban,West,2019,24335
5-9,Male,Urban,West,2019,43809
10-14,Male,Urban,West,2019,47471
15-17,Male,Urban,West,2019,30426
2-4,Female,Rural,Bangkok,2020,0
5-9,Female,Rural,Bangkok,2020,0
10-14,Female,Rural,Bangkok,2020,0
15-17,Female,Rural,Bangkok,2020,0
2-4,Male,Rural,Bangkok,2020,0
5-9,Male,Rural,Bangkok,2020,0
10-14,Male,Rural,Bangkok,2020,0
15-17,Male,Rural,Bangkok,2020,0
2-4,Female,Urban,Bangkok,2020,122290
5-9,Female,Urban,Bangkok,2020,210785
10-14,Female,Urban,Bangkok,2020,134560
15-17,Female,Urban,Bangkok,2020,95001
2-4,Male,Urban,Bangkok,2020,133712
5-9,Male,Urban,Bangkok,2020,230103
10-14,Male,Urban,Bangkok,2020,146123
15-17,Male,Urban,Bangkok,2020,99484
2-4,Female,Rural,Periphery,2020,24252
5-9,Female,Rural,Periphery,2020,43519
10-14,Female,Rural,Periphery,2020,42738
15-17,Female,Rural,Periphery,2020,29860
2-4,Male,Rural,Periphery,2020,25208
5-9,Male,Rural,Periphery,2020,45100
10-14,Male,Rural,Periphery,2020,44187
15-17,Male,Rural,Periphery,2020,30067
2-4,Female,Urban,Periphery,2020,54707
5-9,Female,Urban,Periphery,2020,98169
10-14,Female,Urban,Periphery,2020,96408
15-17,Female,Urban,Periphery,2020,67359
2-4,Male,Urban,Periphery,2020,56865
5-9,Male,Urban,Periphery,2020,101737
10-14,Male,Urban,Periphery,2020,99676
15-17,Male,Urban,Periphery,2020,67825
2-4,Female,Rural,Central,2020,19310
5-9,Female,Rural,Central,2020,35297
10-14,Female,Rural,Central,2020,38439
15-17,Female,Rural,Central,2020,25237
2-4,Male,Rural,Central,2020,20110
5-9,Male,Rural,Central,2020,36723
10-14,Male,Rural,Central,2020,40918
15-17,Male,Rural,Central,2020,26701
2-4,Female,Urban,Central,2020,23119
5-9,Female,Urban,Central,2020,42260
10-14,Female,Urban,Central,2020,46023
15-17,Female,Urban,Central,2020,30216
2-4,Male,Urban,Central,2020,24077
5-9,Male,Urban,Central,2020,43967
10-14,Male,Urban,Central,2020,48990
15-17,Male,Urban,Central,2020,31968
2-4,Female,Rural,North,2020,80354
5-9,Female,Rural,North,2020,143237
10-14,Female,Rural,North,2020,176712
15-17,Female,Rural,North,2020,116712
2-4,Male,Rural,North,2020,83783
5-9,Male,Rural,North,2020,149300
10-14,Male,Rural,North,2020,185417
15-17,Male,Rural,North,2020,121509
2-4,Female,Urban,North,2020,70475
5-9,Female,Urban,North,2020,125626
10-14,Female,Urban,North,2020,154986
15-17,Female,Urban,North,2020,102362
2-4,Male,Urban,North,2020,73482
5-9,Male,Urban,North,2020,130944
10-14,Male,Urban,North,2020,162620
15-17,Male,Urban,North,2020,106569
2-4,Female,Rural,East,2020,37868
5-9,Female,Rural,East,2020,66026
10-14,Female,Rural,East,2020,53692
15-17,Female,Rural,East,2020,35126
2-4,Male,Rural,East,2020,39359
5-9,Male,Rural,East,2020,68549
10-14,Male,Rural,East,2020,56067
15-17,Male,Rural,East,2020,36169
2-4,Female,Urban,East,2020,65677
5-9,Female,Urban,East,2020,114513
10-14,Female,Urban,East,2020,93121
15-17,Female,Urban,East,2020,60922
2-4,Male,Urban,East,2020,68263
5-9,Male,Urban,East,2020,118890
10-14,Male,Urban,East,2020,97241
15-17,Male,Urban,East,2020,62731
2-4,Female,Rural,Northeast,2020,154651
5-9,Female,Rural,Northeast,2020,271862
10-14,Female,Rural,Northeast,2020,338161
15-17,Female,Rural,Northeast,2020,221072
2-4,Male,Rural,Northeast,2020,161241
5-9,Male,Rural,Northeast,2020,283522
10-14,Male,Rural,Northeast,2020,354016
15-17,Male,Rural,Northeast,2020,231221
2-4,Female,Urban,Northeast,2020,145513
5-9,Female,Urban,Northeast,2020,255798
10-14,Female,Urban,Northeast,2020,318179
15-17,Female,Urban,Northeast,2020,208009
2-4,Male,Urban,Northeast,2020,151713
5-9,Male,Urban,Northeast,2020,266769
10-14,Male,Urban,Northeast,2020,333098
15-17,Male,Urban,Northeast,2020,217559
2-4,Female,Rural,South,2020,111127
5-9,Female,Rural,South,2020,196605
10-14,Female,Rural,South,2020,177070
15-17,Female,Rural,South,2020,112994
2-4,Male,Rural,South,2020,115677
5-9,Male,Rural,South,2020,204619
10-14,Male,Rural,South,2020,184904
15-17,Male,Rural,South,2020,117400
2-4,Female,Urban,South,2020,79284
5-9,Female,Urban,South,2020,140268
10-14,Female,Urban,South,2020,126331
15-17,Female,Urban,South,2020,80616
2-4,Male,Urban,South,2020,82530
5-9,Male,Urban,South,2020,145986
10-14,Male,Urban,South,2020,131920
15-17,Male,Urban,South,2020,83759
2-4,Female,Rural,West,2020,30733
5-9,Female,Rural,West,2020,55995
10-14,Female,Rural,West,2020,58611
15-17,Female,Rural,West,2020,38144
2-4,Male,Rural,West,2020,31981
5-9,Male,Rural,West,2020,58198
10-14,Male,Rural,West,2020,62215
15-17,Male,Rural,West,2020,40223
2-4,Female,Urban,West,2020,23469
5-9,Female,Urban,West,2020,42761
10-14,Female,Urban,West,2020,44758
15-17,Female,Urban,West,2020,29128
2-4,Male,Urban,West,2020,24422
5-9,Male,Urban,West,2020,44443
10-14,Male,Urban,West,2020,47510
15-17,Male,Urban,West,2020,30716
2-4,Female,Rural,Bangkok,2021,0
5-9,Female,Rural,Bangkok,2021,0
10-14,Female,Rural,Bangkok,2021,0
15-17,Female,Rural,Bangkok,2021,0
2-4,Male,Rural,Bangkok,2021,0
5-9,Male,Rural,Bangkok,2021,0
10-14,Male,Rural,Bangkok,2021,0
15-17,Male,Rural,Bangkok,2021,0
2-4,Female,Urban,Bangkok,2021,118445
5-9,Female,Urban,Bangkok,2021,206231
10-14,Female,Urban,Bangkok,2021,148676
15-17,Female,Urban,Bangkok,2021,92634
2-4,Male,Urban,Bangkok,2021,129537
5-9,Male,Urban,Bangkok,2021,225710
10-14,Male,Urban,Bangkok,2021,162271
15-17,Male,Urban,Bangkok,2021,96827
2-4,Female,Rural,Periphery,2021,23146
5-9,Female,Rural,Periphery,2021,42281
10-14,Female,Rural,Periphery,2021,41596
15-17,Female,Rural,Periphery,2021,28709
2-4,Male,Rural,Periphery,2021,24063
5-9,Male,Rural,Periphery,2021,43778
10-14,Male,Rural,Periphery,2021,43242
15-17,Male,Rural,Periphery,2021,28803
2-4,Female,Urban,Periphery,2021,54606
5-9,Female,Urban,Periphery,2021,99750
10-14,Female,Urban,Periphery,2021,98134
15-17,Female,Urban,Periphery,2021,67731
2-4,Male,Urban,Periphery,2021,56771
5-9,Male,Urban,Periphery,2021,103283
10-14,Male,Urban,Periphery,2021,102017
15-17,Male,Urban,Periphery,2021,67953
2-4,Female,Rural,Central,2021,18336
5-9,Female,Rural,Central,2021,33782
10-14,Female,Rural,Central,2021,36636
15-17,Female,Rural,Central,2021,24096
2-4,Male,Rural,Central,2021,19100
5-9,Male,Rural,Central,2021,35151
10-14,Male,Rural,Central,2021,38818
15-17,Male,Rural,Central,2021,25578
2-4,Female,Urban,Central,2021,23131
5-9,Female,Urban,Central,2021,42616
10-14,Female,Urban,Central,2021,46215
15-17,Female,Urban,Central,2021,30396
2-4,Male,Urban,Central,2021,24095
5-9,Male,Urban,Central,2021,44342
10-14,Male,Urban,Central,2021,48967
15-17,Male,Urban,Central,2021,32266
2-4,Female,Rural,North,2021,77239
5-9,Female,Rural,North,2021,137532
10-14,Female,Rural,North,2021,164704
15-17,Female,Rural,North,2021,110993
2-4,Male,Rural,North,2021,80550
5-9,Male,Rural,North,2021,143328
10-14,Male,Rural,North,2021,172771
15-17,Male,Rural,North,2021,115769
2-4,Female,Urban,North,2021,71812
5-9,Female,Urban,North,2021,127869
10-14,Female,Urban,North,2021,153132
15-17,Female,Urban,North,2021,103195
2-4,Male,Urban,North,2021,74891
5-9,Male,Urban,North,2021,133258
10-14,Male,Urban,North,2021,160633
15-17,Male,Urban,North,2021,107635
2-4,Female,Rural,East,2021,35878
5-9,Female,Rural,East,2021,63416
10-14,Female,Rural,East,2021,53816
15-17,Female,Rural,East,2021,33437
2-4,Male,Rural,East,2021,37300
5-9,Male,Rural,East,2021,65835
10-14,Male,Rural,East,2021,56134
15-17,Male,Rural,East,2021,34533
2-4,Female,Urban,East,2021,66344
5-9,Female,Urban,East,2021,117264
10-14,Female,Urban,East,2021,99514
15-17,Female,Urban,East,2021,61830
2-4,Male,Urban,East,2021,68972
5-9,Male,Urban,East,2021,121737
10-14,Male,Urban,East,2021,103800
15-17,Male,Urban,East,2021,63857
2-4,Female,Rural,Northeast,2021,149067
5-9,Female,Rural,Northeast,2021,258597
10-14,Female,Rural,Northeast,2021,313131
15-17,Female,Rural,Northeast,2021,208904
2-4,Male,Rural,Northeast,2021,155444
5-9,Male,Rural,Northeast,2021,269666
10-14,Male,Rural,Northeast,2021,327286
15-17,Male,Rural,Northeast,2021,219070
2-4,Female,Urban,Northeast,2021,150171
5-9,Female,Urban,Northeast,2021,260514
10-14,Female,Urban,Northeast,2021,315452
15-17,Female,Urban,Northeast,2021,210452
2-4,Male,Urban,Northeast,2021,156596
5-9,Male,Urban,Northeast,2021,271664
10-14,Male,Urban,Northeast,2021,329712
15-17,Male,Urban,Northeast,2021,220694
2-4,Female,Rural,South,2021,107199
5-9,Female,Rural,South,2021,191219
10-14,Female,Rural,South,2021,176540
15-17,Female,Rural,South,2021,109583
2-4,Male,Rural,South,2021,111609
5-9,Male,Rural,South,2021,199018
10-14,Male,Rural,South,2021,184230
15-17,Male,Rural,South,2021,114047
2-4,Female,Urban,South,2021,80265
5-9,Female,Urban,South,2021,143175
10-14,Female,Urban,South,2021,132184
15-17,Female,Urban,South,2021,82050
2-4,Male,Urban,South,2021,83567
5-9,Male,Urban,South,2021,149014
10-14,Male,Urban,South,2021,137942
15-17,Male,Urban,South,2021,85392
2-4,Female,Rural,West,2021,29608
5-9,Female,Rural,West,2021,54243
10-14,Female,Rural,West,2021,56907
15-17,Female,Rural,West,2021,36848
2-4,Male,Rural,West,2021,30816
5-9,Male,Rural,West,2021,56374
10-14,Male,Rural,West,2021,60189
15-17,Male,Rural,West,2021,38991
2-4,Female,Urban,West,2021,23509
5-9,Female,Urban,West,2021,43070
10-14,Female,Urban,West,2021,45185
15-17,Female,Urban,West,2021,29258
2-4,Male,Urban,West,2021,24469
5-9,Male,Urban,West,2021,44763
10-14,Male,Urban,West,2021,47792
15-17,Male,Urban,West,2021,30960
2-4,Female,Rural,Bangkok,2022,0
5-9,Female,Rural,Bangkok,2022,0
10-14,Female,Rural,Bangkok,2022,0
15-17,Female,Rural,Bangkok,2022,0
2-4,Male,Rural,Bangkok,2022,0
5-9,Male,Rural,Bangkok,2022,0
10-14,Male,Rural,Bangkok,2022,0
15-17,Male,Rural,Bangkok,2022,0
2-4,Female,Urban,Bangkok,2022,114354
5-9,Female,Urban,Bangkok,2022,203411
10-14,Female,Urban,Bangkok,2022,160801
15-17,Female,Urban,Bangkok,2022,90236
2-4,Male,Urban,Bangkok,2022,125092
5-9,Male,Urban,Bangkok,2022,222615
10-14,Male,Urban,Bangkok,2022,176779
15-17,Male,Urban,Bangkok,2022,94004
2-4,Female,Rural,Periphery,2022,22057
5-9,Female,Rural,Periphery,2022,40831
10-14,Female,Rural,Periphery,2022,40756
15-17,Female,Rural,Periphery,2022,27538
2-4,Male,Rural,Periphery,2022,22937
5-9,Male,Rural,Periphery,2022,42283
10-14,Male,Rural,Periphery,2022,42500
15-17,Male,Rural,Periphery,2022,27607
2-4,Female,Urban,Periphery,2022,54394
5-9,Female,Urban,Periphery,2022,100690
10-14,Female,Urban,Periphery,2022,100505
15-17,Female,Urban,Periphery,2022,67908
2-4,Male,Urban,Periphery,2022,56562
5-9,Male,Urban,Periphery,2022,104269
10-14,Male,Urban,Periphery,2022,104805
15-17,Male,Urban,Periphery,2022,68080
2-4,Female,Rural,Central,2022,17415
5-9,Female,Rural,Central,2022,32259
10-14,Female,Rural,Central,2022,35021
15-17,Female,Rural,Central,2022,22995
2-4,Male,Rural,Central,2022,18145
5-9,Male,Rural,Central,2022,33573
10-14,Male,Rural,Central,2022,36902
15-17,Male,Rural,Central,2022,24510
2-4,Female,Urban,Central,2022,23098
5-9,Female,Urban,Central,2022,42785
10-14,Female,Urban,Central,2022,46449
15-17,Female,Urban,Central,2022,30499
2-4,Male,Urban,Central,2022,24066
5-9,Male,Urban,Central,2022,44528
10-14,Male,Urban,Central,2022,48943
15-17,Male,Urban,Central,2022,32507
2-4,Female,Rural,North,2022,74237
5-9,Female,Rural,North,2022,131990
10-14,Female,Rural,North,2022,153636
15-17,Female,Rural,North,2022,105437
2-4,Male,Rural,North,2022,77436
5-9,Male,Rural,North,2022,137573
10-14,Male,Rural,North,2022,161000
15-17,Male,Rural,North,2022,110193
2-4,Female,Urban,North,2022,73087
5-9,Female,Urban,North,2022,129945
10-14,Female,Urban,North,2022,151256
15-17,Female,Urban,North,2022,103803
2-4,Male,Urban,North,2022,76236
5-9,Male,Urban,North,2022,135442
10-14,Male,Urban,North,2022,158506
15-17,Male,Urban,North,2022,108486
2-4,Female,Rural,East,2022,33965
5-9,Female,Rural,East,2022,60608
10-14,Female,Rural,East,2022,54117
15-17,Female,Rural,East,2022,31834
2-4,Male,Rural,East,2022,35319
5-9,Male,Rural,East,2022,62934
10-14,Male,Rural,East,2022,56354
15-17,Male,Rural,East,2022,32973
2-4,Female,Urban,East,2022,66859
5-9,Female,Urban,East,2022,119306
10-14,Female,Urban,East,2022,106528
15-17,Female,Urban,East,2022,62664
2-4,Male,Urban,East,2022,69525
5-9,Male,Urban,East,2022,123884
10-14,Male,Urban,East,2022,110932
15-17,Male,Urban,East,2022,64907
2-4,Female,Rural,Northeast,2022,143891
5-9,Female,Rural,Northeast,2022,246668
10-14,Female,Rural,Northeast,2022,289654
15-17,Female,Rural,Northeast,2022,197704
2-4,Male,Rural,Northeast,2022,150075
5-9,Male,Rural,Northeast,2022,257259
10-14,Male,Rural,Northeast,2022,302122
15-17,Male,Rural,Northeast,2022,207841
2-4,Female,Urban,Northeast,2022,154799
5-9,Female,Urban,Northeast,2022,265367
10-14,Female,Urban,Northeast,2022,311611
15-17,Female,Urban,Northeast,2022,212692
2-4,Male,Urban,Northeast,2022,161451
5-9,Male,Urban,Northeast,2022,276761
10-14,Male,Urban,Northeast,2022,325024
15-17,Male,Urban,Northeast,2022,223597
2-4,Female,Rural,South,2022,103328
5-9,Female,Rural,South,2022,185303
10-14,Female,Rural,South,2022,176476
15-17,Female,Rural,South,2022,105978
2-4,Male,Rural,South,2022,107602
5-9,Male,Rural,South,2022,192893
10-14,Male,Rural,South,2022,183977
15-17,Male,Rural,South,2022,110487
2-4,Female,Urban,South,2022,81187
5-9,Female,Urban,South,2022,145597
10-14,Female,Urban,South,2022,138661
15-17,Female,Urban,South,2022,83269
2-4,Male,Urban,South,2022,84545
5-9,Male,Urban,South,2022,151560
10-14,Male,Urban,South,2022,144554
15-17,Male,Urban,South,2022,86812
2-4,Female,Rural,West,2022,28519
5-9,Female,Rural,West,2022,52429
10-14,Female,Rural,West,2022,55379
15-17,Female,Rural,West,2022,35575
2-4,Male,Rural,West,2022,29689
5-9,Male,Rural,West,2022,54497
10-14,Male,Rural,West,2022,58322
15-17,Male,Rural,West,2022,37764
2-4,Female,Urban,West,2022,23526
5-9,Female,Urban,West,2022,43250
10-14,Female,Urban,West,2022,45683
15-17,Female,Urban,West,2022,29347
2-4,Male,Urban,West,2022,24491
5-9,Male,Urban,West,2022,44956
10-14,Male,Urban,West,2022,48112
15-17,Male,Urban,West,2022,31153
2-4,Female,Rural,Bangkok,2023,0
5-9,Female,Rural,Bangkok,2023,0
10-14,Female,Rural,Bangkok,2023,0
15-17,Female,Rural,Bangkok,2023,0
2-4,Male,Rural,Bangkok,2023,0
5-9,Male,Rural,Bangkok,2023,0
10-14,Male,Rural,Bangkok,2023,0
15-17,Male,Rural,Bangkok,2023,0
2-4,Female,Urban,Bangkok,2023,110064
5-9,Female,Urban,Bangkok,2023,199515
10-14,Female,Urban,Bangkok,2023,173750
15-17,Female,Urban,Bangkok,2023,87691
2-4,Male,Urban,Bangkok,2023,120429
5-9,Male,Urban,Bangkok,2023,218399
10-14,Male,Urban,Bangkok,2023,191685
15-17,Male,Urban,Bangkok,2023,91255
2-4,Female,Rural,Periphery,2023,20996
5-9,Female,Rural,Periphery,2023,39300
10-14,Female,Rural,Periphery,2023,40051
15-17,Female,Rural,Periphery,2023,26373
2-4,Male,Rural,Periphery,2023,21838
5-9,Male,Rural,Periphery,2023,40703
10-14,Male,Rural,Periphery,2023,41816
15-17,Male,Rural,Periphery,2023,26504
2-4,Female,Urban,Periphery,2023,54089
5-9,Female,Urban,Periphery,2023,101241
10-14,Female,Urban,Periphery,2023,103177
15-17,Female,Urban,Periphery,2023,67940
2-4,Male,Urban,Periphery,2023,56258
5-9,Male,Urban,Periphery,2023,104856
10-14,Male,Urban,Periphery,2023,107723
15-17,Male,Urban,Periphery,2023,68278
2-4,Female,Rural,Central,2023,16548
5-9,Female,Rural,Central,2023,30785
10-14,Female,Rural,Central,2023,33535
15-17,Female,Rural,Central,2023,21937
2-4,Male,Rural,Central,2023,17246
5-9,Male,Rural,Central,2023,32046
10-14,Male,Rural,Central,2023,35143
15-17,Male,Rural,Central,2023,23466
2-4,Female,Urban,Central,2023,23027
5-9,Female,Urban,Central,2023,42838
10-14,Female,Urban,Central,2023,46665
15-17,Female,Urban,Central,2023,30526
2-4,Male,Urban,Central,2023,23998
5-9,Male,Urban,Central,2023,44592
10-14,Male,Urban,Central,2023,48902
15-17,Male,Urban,Central,2023,32654
2-4,Female,Rural,North,2023,71334
5-9,Female,Rural,North,2023,126756
10-14,Female,Rural,North,2023,143258
15-17,Female,Rural,North,2023,100163
2-4,Male,Rural,North,2023,74422
5-9,Male,Rural,North,2023,132137
10-14,Male,Rural,North,2023,149906
15-17,Male,Rural,North,2023,104897
2-4,Female,Urban,North,2023,74274
5-9,Female,Urban,North,2023,131982
10-14,Female,Urban,North,2023,149164
15-17,Female,Urban,North,2023,104292
2-4,Male,Urban,North,2023,77491
5-9,Male,Urban,North,2023,137584
10-14,Male,Urban,North,2023,156087
15-17,Male,Urban,North,2023,109221
2-4,Female,Rural,East,2023,32139
5-9,Female,Rural,East,2023,57803
10-14,Female,Rural,East,2023,54392
15-17,Female,Rural,East,2023,30317
2-4,Male,Rural,East,2023,33430
5-9,Male,Rural,East,2023,60033
10-14,Male,Rural,East,2023,56555
15-17,Male,Rural,East,2023,31479
2-4,Female,Urban,East,2023,67244
5-9,Female,Urban,East,2023,120938
10-14,Female,Urban,East,2023,113802
15-17,Female,Urban,East,2023,63431
2-4,Male,Urban,East,2023,69944
5-9,Male,Urban,East,2023,125605
10-14,Male,Urban,East,2023,118328
15-17,Male,Urban,East,2023,65862
2-4,Female,Rural,Northeast,2023,138999
5-9,Female,Rural,Northeast,2023,236262
10-14,Female,Rural,Northeast,2023,267632
15-17,Female,Rural,Northeast,2023,187342
2-4,Male,Rural,Northeast,2023,145000
5-9,Male,Rural,Northeast,2023,246434
10-14,Male,Rural,Northeast,2023,278640
15-17,Male,Rural,Northeast,2023,197281
2-4,Female,Urban,Northeast,2023,159266
5-9,Female,Urban,Northeast,2023,270710
10-14,Female,Urban,Northeast,2023,306654
15-17,Female,Urban,Northeast,2023,214657
2-4,Male,Urban,Northeast,2023,166142
5-9,Male,Urban,Northeast,2023,282365
10-14,Male,Urban,Northeast,2023,319267
15-17,Male,Urban,Northeast,2023,226046
2-4,Female,Rural,South,2023,99545
5-9,Female,Rural,South,2023,179247
10-14,Female,Rural,South,2023,176527
15-17,Female,Rural,South,2023,102245
2-4,Male,Rural,South,2023,103685
5-9,Male,Rural,South,2023,186619
10-14,Male,Rural,South,2023,183836
15-17,Male,Rural,South,2023,106762
2-4,Female,Urban,South,2023,82059
5-9,Female,Urban,South,2023,147761
10-14,Female,Urban,South,2023,145518
15-17,Female,Urban,South,2023,84285
2-4,Male,Urban,South,2023,85472
5-9,Male,Urban,South,2023,153838
10-14,Male,Urban,South,2023,151544
15-17,Male,Urban,South,2023,88009
2-4,Female,Rural,West,2023,27471
5-9,Female,Rural,West,2023,50647
10-14,Female,Rural,West,2023,53959
15-17,Female,Rural,West,2023,34317
2-4,Male,Rural,West,2023,28604
5-9,Male,Rural,West,2023,52652
10-14,Male,Rural,West,2023,56566
15-17,Male,Rural,West,2023,36528
2-4,Female,Urban,West,2023,23522
5-9,Female,Urban,West,2023,43365
10-14,Female,Urban,West,2023,46201
15-17,Female,Urban,West,2023,29384
2-4,Male,Urban,West,2023,24491
5-9,Male,Urban,West,2023,45083
10-14,Male,Urban,West,2023,48434
15-17,Male,Urban,West,2023,31276
2-4,Female,Rural,Bangkok,2024,0
5-9,Female,Rural,Bangkok,2024,0
10-14,Female,Rural,Bangkok,2024,0
15-17,Female,Rural,Bangkok,2024,0
2-4,Male,Rural,Bangkok,2024,0
5-9,Male,Rural,Bangkok,2024,0
10-14,Male,Rural,Bangkok,2024,0
15-17,Male,Rural,Bangkok,2024,0
2-4,Female,Urban,Bangkok,2024,105634
5-9,Female,Urban,Bangkok,2024,194844
10-14,Female,Urban,Bangkok,2024,187252
15-17,Female,Urban,Bangkok,2024,84915
2-4,Male,Urban,Bangkok,2024,115611
5-9,Male,Urban,Bangkok,2024,213332
10-14,Male,Urban,Bangkok,2024,206231
15-17,Male,Urban,Bangkok,2024,88924
2-4,Female,Rural,Periphery,2024,19970
5-9,Female,Rural,Periphery,2024,37709
10-14,Female,Rural,Periphery,2024,39414
15-17,Female,Rural,Periphery,2024,25259
2-4,Male,Rural,Periphery,2024,20775
5-9,Male,Rural,Periphery,2024,39062
10-14,Male,Rural,Periphery,2024,41108
15-17,Male,Rural,Periphery,2024,25528
2-4,Female,Urban,Periphery,2024,53709
5-9,Female,Urban,Periphery,2024,101418
10-14,Female,Urban,Periphery,2024,106003
15-17,Female,Urban,Periphery,2024,67935
2-4,Male,Urban,Periphery,2024,55876
5-9,Male,Urban,Periphery,2024,105057
10-14,Male,Urban,Periphery,2024,110560
15-17,Male,Urban,Periphery,2024,68659
2-4,Female,Rural,Central,2024,15735
5-9,Female,Rural,Central,2024,29358
10-14,Female,Rural,Central,2024,32179
15-17,Female,Rural,Central,2024,20920
2-4,Male,Rural,Central,2024,16402
5-9,Male,Rural,Central,2024,30567
10-14,Male,Rural,Central,2024,33585
15-17,Male,Rural,Central,2024,22412
2-4,Female,Urban,Central,2024,22924
5-9,Female,Urban,Central,2024,42772
10-14,Female,Urban,Central,2024,46881
15-17,Female,Urban,Central,2024,30478
2-4,Male,Urban,Central,2024,23897
5-9,Male,Urban,Central,2024,44532
10-14,Male,Urban,Central,2024,48929
15-17,Male,Urban,Central,2024,32652
